From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
Sections;code;GE;Series;name;PLANES DE ÁREA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;PLANES DE ASIGNATURA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;PROYECTOS PEDAGÓGICO;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;COMPROMISOS ACADÉMICO;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;COMPROMISOS COMPORTAMENTAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;AUTO REGISTROS DE RETARDOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;CONTENIDOS PROGRAMATICOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;CONTROLES DE CITACIONES A PADRES DE FAMILIA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;REGISTROS DE NORMALIZACIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;CONTROLES DE ASISTENCIA A ACTIVIDADES DE APOYO;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;EVALUACIONES DE ACTIVIDADES D APOYO;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;INFORMES PERIÓDICOS DE PSICOLOGÍA A COORDINACIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;CLAUSULAS ESPECIALES DE MATRICULA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;PROYECTOS DE AULA PRE-ESCOLAR;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;ACTAS DE COMISIONES DE EVALUACIÓN Y PROMOCIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;ACTAS DE CONSEJO ACADÉMICO;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;ACTAS REUNIÓN DE DEPARTAMENTO O ÁREA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;LIBROS DE CALIFICACIONES FINAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;GE - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GE;Series;name;GE - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;SOLICITUDES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;FORMATOS DE ENTREVISTA;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;HOJAS DE VIDA INSTITUCIONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;REGISTROS DE INDUCCIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;EVALUACIONES DE DESEMPEÑO;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;ENCUESTAS DE CLIMA ORGANIZACIONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;DECLARACIONES DE COMPETENCIA;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PLANES DE FORMACIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;SOLICITUDES DE CAPACITACIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PLANES DE BIENESTAR;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;SOLICITUDES DE PERMISOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;SEGUIMIENTOS Y ASISTENCIA A CAPACITACIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;ACTAS DE DESCARGOS, CONCILIACIÓN O COMPROMISO;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;CONTRATOS LABORALES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;INGRESOS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;REGISTROS DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;RETIROS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;NOMINAS MENSUALES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;CONTRATOS INDIVIDUALS DE TRABAJO PARA PERSONAL DOCENTE AÑO ESCOLAR;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PROTOCOLIZACIONES DEL PERSONAL DOCENTE;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PAZ Y SALVOS GENERALES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;EVALUACIONES DE DOCENTES;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;ACTAS DE REUNIONES DE COPASST;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;ACTAS DE COMITÉ DE CONVIVENCIA LABORAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;DOCUMENTOS DEL SISTEMA DE GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PLANES DE EMERGENCIAS;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;PLANES DE MEJORAMIENTO ENCUESTA DE CLIMA ORGANIZACIONAL.;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;LIQUIDACIONES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;GT - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GT;Series;name;GT - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;EJECUCIONES PRESUPUESTALES;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;GF - REQUISICIÓNES;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;CARTERAS ACTUALIZADAS DE COLEGIOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;CONCILIACIONES CUENTAS DE MOROSOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;RESUMENES DE CARTERA MOROSA;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;PLANILLAS DIARIAS DE VENTAS EN CAFETERÍA;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;SOPORTES COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;GF - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GF;Series;name;GF - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;SOLICITUDES Y ENTREGAS DE SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;COMPARATIVOS DE OFERTAS;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;ORDENES DE COMPRA;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;DEVOLUCIONES DE ARTÍCULOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;RELACIONES DE FACTURAS POR PAGAR;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;INSCRIPCIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;EVALUACIONES Y SELECCIÓN DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;LISTADOS DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;REEVALUACIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;SOLICITUDES DE COMPRAS;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;KÁRDEX DE ALMACÉN;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;GC - REQUISICIONES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;LISTADOS DE INVENTARIO DE ACTIVOS Y RELACIÓN DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;EVALUACIONES DEL SERVICIO DE COMPRAS Y SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;REGISTROS SOPORTES DE INSCRIPCIÓN Y EVALUACIÓN DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;GC - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GC;Series;name;GC - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;PLANES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;PLANES CONTROL DE PLAGAS;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;SOLICITUDES DE MANTENIMIENTO CORRECTIVO;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;PLANILLAS DE ACTIVIDADES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;HOJAS DE VIDA DE EQUIPOS;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;CONTROLES DE ASEO SEMANAL;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;CONTROLES DE MANTENIMIENTO DE LA PISCINA;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;EVALUACIONES DEL SERVICIO DE ASEO Y MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;REPORTES DE  DAÑOS;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;SG - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;SG;Series;name;SG - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;SC;Series;name;MATRICES DE SERVICIOS COMPLEMENTARIOS;;Uno a Muchos Bidirecccional No.5
Sections;code;SC;Series;name;SOLICITUDES DEL SERVICIO DE FOTOCOPIADO E IMPRESIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;SC;Series;name;SC - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;SC;Series;name;SC - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;RADICACIONES Y DISTRIBUCIÓN DE CORRESPONDENCIA ENVIADA RECIBIDA;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;RADICACIONES DE CORRESPONDENCIA ENVIADA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;ENTRADAS DE DOCUMENTOS AL ARCHIVO CENTRAL;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;DEPURACIONES DE ARCHIVO;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;GI - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GI;Series;name;GI - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;ELABORACIÓN, MODIFICACIÓN O ELIMINACIÓN DE DOCUMENTOS DEL SGC;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;LISTADOS MAESTRO DE DOCUMENTOS;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;LISTADOS MAESTRO DE REGISTROS;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;PLANES DE AUDITORÍA INTERNA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;ACTAS DE APERTURA Y CIERRE DE AUDITORÍA INTERNA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;LISTAS DE CHEQUEO;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;EVALUACIONES DE GESTIÓN DE LA AUDITORÍA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;INFORMES DE AUDITORÍA INTERNA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;CONTROLES DEL SERVICIO NO CONFORME;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;IMPLEMENTACIONES DE ACCIONES CORRECTIVAS, PREVENTIVAS O DE MEJORA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;SEGUIMIENTOS Y CONTROL DE QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;COMPORTAMIENTOS DE LOS INDICADORES DE GESTIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;ENCUESTAS DE SATISFACCIÓN DE PADRES DE FAMILIA Y ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;MATRICES DE POSIBLES SERVICIOS NO CONFORMES;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;PROGRAMAS DE AUDITORIA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;INFORMES DE RESULTADOS DE ENCUESTAS DE SATISFACCIÓN;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;ACTAS DE REUNIÓN DEL COMITÉ DE LA CALIDAD;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;GQ - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Sections;code;GQ;Series;name;GQ - CIRCULARES;;Uno a Muchos Bidirecccional No.5
