From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=2 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=5 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=5 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=5 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=5 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=5 Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;15 AÑOS;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=15;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;2 AÑOS;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;2 AÑOS;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;2 AÑOS;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;5 AÑOS;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=5;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=ANO ACTUAL Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=ANO LECTIVO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=ANO LECTIVO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=CONSERVACIÓN TOTAL Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=INDEFINIDO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=N.A Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;5 AÑOS;Trd;name;GESTION=PERMANENCIA DEL ALUMNO Y CENTRAL=5;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;100 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;5 AÑOS;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=5;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL ESTUDIANTE Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL ESTUDIANTE Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL ESTUDIANTE Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL ESTUDIANTE Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;5 AÑOS;Trd;name;GESTION=PERMANENCIA DEL RECTOR Y CENTRAL=5;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENCIA DEL RECTOR Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=PERMANENTE Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;2 AÑOS;Trd;name;GESTION=VIDA UTIL DEL EQUIPO Y CENTRAL=2;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DE LA CLÁUSULA Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DE LA MATRIZ Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DE LA MATRIZ Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;2 AÑOS;Trd;name;GESTION=VIGENCIA DEL CONVENIO Y CENTRAL=2;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
DocumentalRetention;name;N.A;Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;central;Uno a Muchos Bidirecccional No.5
