From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
Series;name;AUTORIZACIONES RETIRO DE ESTUDIANTES;TrdSeries;name;AUTORIZACIONES RETIRO DE ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Series;name;LISTAS DE CHEQUEO PARA RECEPCIOOON DE DOCUMENTOS PARA LA MATRICULA;TrdSeries;name;LISTAS DE CHEQUEO PARA RECEPCIOOON DE DOCUMENTOS PARA LA MATRICULA;;Uno a Muchos Bidirecccional No.5
Series;name;CONTRATOS DE PRESTACIOOON DEL SERVICIO EDUCATIVO;TrdSeries;name;CONTRATOS DE PRESTACIOOON DEL SERVICIO EDUCATIVO;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS DE ESTUDIANTES MATRICULADOS;TrdSeries;name;LISTADOS DE ESTUDIANTES MATRICULADOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS DE ASPIRANTES ADMITIDOS;TrdSeries;name;LISTADOS DE ASPIRANTES ADMITIDOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS DE ASPIRANTES INSCRITOS;TrdSeries;name;LISTADOS DE ASPIRANTES INSCRITOS;;Uno a Muchos Bidirecccional No.5
Series;name;PAZ Y SALVO ESTUDIANTES;TrdSeries;name;PAZ Y SALVO ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Series;name;LIBROS DE ACTAS DE GRADO;TrdSeries;name;LIBROS DE ACTAS DE GRADO;;Uno a Muchos Bidirecccional No.5
Series;name;AM-CORRESPONDENCIA;TrdSeries;name;AM-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;AM-CIRCULAR;TrdSeries;name;AM-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;HORARIOS DE CLASES;TrdSeries;name;HORARIOS DE CLASES;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE VALIDACIOOON DE LA PRESTACIOOON DEL SERVICIO EDUCATIVO;TrdSeries;name;REGISTROS DE VALIDACIOOON DE LA PRESTACIOOON DEL SERVICIO EDUCATIVO;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE ACTIVIDADES DE SUPERACIOOON O RECUPERACIOOON;TrdSeries;name;CONTROLES DE ACTIVIDADES DE SUPERACIOOON O RECUPERACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;OBSERVADORES DEL ESTUDIANTE;TrdSeries;name;OBSERVADORES DEL ESTUDIANTE;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE CURSO;TrdSeries;name;PLANES DE CURSO;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE ATENCIOOON PARA ORIENTACIOOON;TrdSeries;name;CONTROLES DE ATENCIOOON PARA ORIENTACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;AUTORIZACIONES PARA ESTUDIANTES;TrdSeries;name;AUTORIZACIONES PARA ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Series;name;CITACIONES A PADRES DE FAMILIA;TrdSeries;name;CITACIONES A PADRES DE FAMILIA;;Uno a Muchos Bidirecccional No.5
Series;name;REMISIONES DE ESTUDIANTES A ORIENTACIOOON;TrdSeries;name;REMISIONES DE ESTUDIANTES A ORIENTACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;HISTORIAS Y SEGUIMIENTO PSICOLOGIIIA;TrdSeries;name;HISTORIAS Y SEGUIMIENTO PSICOLOGIIIA;;Uno a Muchos Bidirecccional No.5
Series;name;AUTOS REGISTRO DE RETARDOS;TrdSeries;name;AUTOS REGISTRO DE RETARDOS;;Uno a Muchos Bidirecccional No.5
Series;name;CONTENIDOS PROGRAMAAATICOS;TrdSeries;name;CONTENIDOS PROGRAMAAATICOS;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE CITACIONES A PADRES DE FAMILIA;TrdSeries;name;CONTROLES DE CITACIONES A PADRES DE FAMILIA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE ASIGNATURA;TrdSeries;name;PLANES DE ASIGNATURA;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE NORMALIZACIOOON;TrdSeries;name;REGISTROS DE NORMALIZACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE COMPROMISO ACADEEEMICO;TrdSeries;name;ACTAS DE COMPROMISO ACADEEEMICO;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE COMPROMISO COMPORTAMENTAL;TrdSeries;name;ACTAS DE COMPROMISO COMPORTAMENTAL;;Uno a Muchos Bidirecccional No.5
Series;name;CLAUSULAS ESPECIALES DE MATRICULA;TrdSeries;name;CLAUSULAS ESPECIALES DE MATRICULA;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE ASISTENCIA A ACTIVIDADES DE APOYO;TrdSeries;name;CONTROLES DE ASISTENCIA A ACTIVIDADES DE APOYO;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DE ACTIVIDADES DE APOYO;TrdSeries;name;EVALUACIONES DE ACTIVIDADES DE APOYO;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES PERIODICOS DE PSICOLOGIIIA A COORDINACIOOON;TrdSeries;name;INFORMES PERIODICOS DE PSICOLOGIIIA A COORDINACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS DE SEGUIMIENTO- NIVEL PREESCOLAR;TrdSeries;name;PLANILLAS DE SEGUIMIENTO- NIVEL PREESCOLAR;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE AAAREA;TrdSeries;name;PLANES DE AAAREA;;Uno a Muchos Bidirecccional No.5
Series;name;PROYECTOS PEDAGOOOGICO;TrdSeries;name;PROYECTOS PEDAGOOOGICO;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE ATENCIOOON A PADRES DE FAMILIA O ACUDIENTES;TrdSeries;name;REGISTROS DE ATENCIOOON A PADRES DE FAMILIA O ACUDIENTES;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE COMISIOOON DE EVALUACIOOON Y PROMOCIOOON;TrdSeries;name;ACTAS DE COMISIOOON DE EVALUACIOOON Y PROMOCIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE CONSEJO ACADEEEMICO;TrdSeries;name;ACTAS DE CONSEJO ACADEEEMICO;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE REUNIOOON DE DEPARTAMENTO O AAAREA;TrdSeries;name;ACTAS DE REUNIOOON DE DEPARTAMENTO O AAAREA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS DE CALIFICACIONES / CONTROL DE ASISTENCIA;TrdSeries;name;PLANILLAS DE CALIFICACIONES / CONTROL DE ASISTENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES O RESULTADOS DE PRUEBAS EXTERNAS;TrdSeries;name;INFORMES O RESULTADOS DE PRUEBAS EXTERNAS;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES DE COMISIONES DE EVALUACIOOON Y PROMOCIOOON;TrdSeries;name;INFORMES DE COMISIONES DE EVALUACIOOON Y PROMOCIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;LIBROS DE CALIFICACIONES FINALES;TrdSeries;name;LIBROS DE CALIFICACIONES FINALES;;Uno a Muchos Bidirecccional No.5
Series;name;GE-CORRESPONDENCIA;TrdSeries;name;GE-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GE-CIRCULAR;TrdSeries;name;GE-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE PERSONAL;TrdSeries;name;SOLICITUDES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;FORMATOS DE ENTREVISTA;TrdSeries;name;FORMATOS DE ENTREVISTA;;Uno a Muchos Bidirecccional No.5
Series;name;HOJAS DE VIDA INSTITUCIONAL;TrdSeries;name;HOJAS DE VIDA INSTITUCIONAL;;Uno a Muchos Bidirecccional No.5
Series;name;CONTRATOS LABORALES;TrdSeries;name;CONTRATOS LABORALES;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE INDUCCIOOON;TrdSeries;name;REGISTROS DE INDUCCIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;INGRESOS DE PERSONAL;TrdSeries;name;INGRESOS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DE DESEMPENNNO;TrdSeries;name;EVALUACIONES DE DESEMPENNNO;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE NOVEDADES;TrdSeries;name;REGISTROS DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Series;name;ENCUESTAS DE CLIMA ORGANIZACIONAL;TrdSeries;name;ENCUESTAS DE CLIMA ORGANIZACIONAL;;Uno a Muchos Bidirecccional No.5
Series;name;DECLARACIONES DE COMPETENCIA;TrdSeries;name;DECLARACIONES DE COMPETENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE FORMACIOOON;TrdSeries;name;PLANES DE FORMACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE CAPACITACIOOON;TrdSeries;name;SOLICITUDES DE CAPACITACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE BIENESTAR;TrdSeries;name;PLANES DE BIENESTAR;;Uno a Muchos Bidirecccional No.5
Series;name;RETIROS DE PERSONAL;TrdSeries;name;RETIROS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE PERMISOS;TrdSeries;name;SOLICITUDES DE PERMISOS;;Uno a Muchos Bidirecccional No.5
Series;name;SEGUIMIENTOS Y ASISTENCIA A CAPACITACIOOON;TrdSeries;name;SEGUIMIENTOS Y ASISTENCIA A CAPACITACIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;NOMINAS MENSUALES;TrdSeries;name;NOMINAS MENSUALES;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE DESCARGOS, CONCILIACIOOON O COMPROMISO;TrdSeries;name;ACTAS DE DESCARGOS, CONCILIACIOOON O COMPROMISO;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DE LA ATENCIOOON A PADRES DE FAMILIA O ACUDIENTES;TrdSeries;name;EVALUACIONES DE LA ATENCIOOON A PADRES DE FAMILIA O ACUDIENTES;;Uno a Muchos Bidirecccional No.5
Series;name;PAZ Y SALVOS GENERALES;TrdSeries;name;PAZ Y SALVOS GENERALES;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DE DOCENTES (PREESCOLAR Y PRIMERO);TrdSeries;name;EVALUACIONES DE DOCENTES (PREESCOLAR Y PRIMERO);;Uno a Muchos Bidirecccional No.5
Series;name;PROTOCOLIZACIONES DEL PERSONAL DOCENTE;TrdSeries;name;PROTOCOLIZACIONES DEL PERSONAL DOCENTE;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE REUNIOOON DE COPASST;TrdSeries;name;ACTAS DE REUNIOOON DE COPASST;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE COMITEEE DE CONVIVENCIA LABORAL;TrdSeries;name;ACTAS DE COMITEEE DE CONVIVENCIA LABORAL;;Uno a Muchos Bidirecccional No.5
Series;name;DOCUMENTOS DEL SISTEMA DE GESTIOOON DE LA SEGURIDAD Y SALUD EN EL TRABAJO;TrdSeries;name;DOCUMENTOS DEL SISTEMA DE GESTIOOON DE LA SEGURIDAD Y SALUD EN EL TRABAJO;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE EMERGENCIAS;TrdSeries;name;PLANES DE EMERGENCIAS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE MEJORAMIENTO ENCUESTA DE CLIMA ORGANIZACIONAL;TrdSeries;name;PLANES DE MEJORAMIENTO ENCUESTA DE CLIMA ORGANIZACIONAL;;Uno a Muchos Bidirecccional No.5
Series;name;LIQUIDACIONES DE PERSONAL;TrdSeries;name;LIQUIDACIONES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;GT-CORRESPONDENCIA;TrdSeries;name;GT-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GT-CIRCULAR;TrdSeries;name;GT-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;EJECUCIONES PRESUPUESTALES;TrdSeries;name;EJECUCIONES PRESUPUESTALES;;Uno a Muchos Bidirecccional No.5
Series;name;REQUISICIONES GF;TrdSeries;name;REQUISICIONES GF;;Uno a Muchos Bidirecccional No.5
Series;name;CARTERAS ACTUALIZADAS DE LOS COLEGIOS;TrdSeries;name;CARTERAS ACTUALIZADAS DE LOS COLEGIOS;;Uno a Muchos Bidirecccional No.5
Series;name;CONCILIACIONES  CUENTA DE MOROSOS;TrdSeries;name;CONCILIACIONES  CUENTA DE MOROSOS;;Uno a Muchos Bidirecccional No.5
Series;name;RESUMENES DE CARTERA MOROSA;TrdSeries;name;RESUMENES DE CARTERA MOROSA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS DIARIAS DE VENTAS EN CAFETERIA;TrdSeries;name;PLANILLAS DIARIAS DE VENTAS EN CAFETERIA;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES MENSUALES DE VENTAS EN CAFETERIA;TrdSeries;name;INFORMES MENSUALES DE VENTAS EN CAFETERIA;;Uno a Muchos Bidirecccional No.5
Series;name;COMPROBANTES DE EGRESO;TrdSeries;name;COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Series;name;SOPORTES COMPROBANTES DE EGRESO;TrdSeries;name;SOPORTES COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Series;name;GF-CORRESPONDENCIA;TrdSeries;name;GF-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GF-CIRCULAR;TrdSeries;name;GF-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES Y ENTREGAS DE SUMINISTROS;TrdSeries;name;SOLICITUDES Y ENTREGAS DE SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Series;name;COMPARATIVOS DE OFERTAS;TrdSeries;name;COMPARATIVOS DE OFERTAS;;Uno a Muchos Bidirecccional No.5
Series;name;ORDENES DE COMPRA;TrdSeries;name;ORDENES DE COMPRA;;Uno a Muchos Bidirecccional No.5
Series;name;DEVOLUCIONES DE ARTIIICULOS;TrdSeries;name;DEVOLUCIONES DE ARTIIICULOS;;Uno a Muchos Bidirecccional No.5
Series;name;RELACIONES DE FACTURAS POR PAGAR;TrdSeries;name;RELACIONES DE FACTURAS POR PAGAR;;Uno a Muchos Bidirecccional No.5
Series;name;INSCRIPCIONES DE PROVEEDORES;TrdSeries;name;INSCRIPCIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES Y SELECCIOOON DE PROVEEDORES;TrdSeries;name;EVALUACIONES Y SELECCIOOON DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS DE PROVEEDORES;TrdSeries;name;LISTADOS DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;REEVALUACIONES DE PROVEEDORES;TrdSeries;name;REEVALUACIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE COMPRAS;TrdSeries;name;SOLICITUDES DE COMPRAS;;Uno a Muchos Bidirecccional No.5
Series;name;KAAARDEX DE ALMACEEEN;TrdSeries;name;KAAARDEX DE ALMACEEEN;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS DE INVENTARIOS DE ACTIVOS Y RELACIOOON DE NOVEDADES;TrdSeries;name;LISTADOS DE INVENTARIOS DE ACTIVOS Y RELACIOOON DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DEL SERVICIO DE COMPRAS Y SUMINISTROS;TrdSeries;name;EVALUACIONES DEL SERVICIO DE COMPRAS Y SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS DE SOPORTES DE INSCRIPCIOOON Y EVALUACIOOON DE PROVEEDORES;TrdSeries;name;REGISTROS DE SOPORTES DE INSCRIPCIOOON Y EVALUACIOOON DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;GC-CORRESPONDENCIA;TrdSeries;name;GC-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GC-CIRCULAR;TrdSeries;name;GC-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE MANTENIMIENTOS;TrdSeries;name;PLANES DE MANTENIMIENTOS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE CONTROL DE PLAGAS;TrdSeries;name;PLANES DE CONTROL DE PLAGAS;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE MANTENIMIENTOS CORRECTIVOS;TrdSeries;name;SOLICITUDES DE MANTENIMIENTOS CORRECTIVOS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS DE ACTIVIDADES DE MANTENIMIENTO;TrdSeries;name;PLANILLAS DE ACTIVIDADES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Series;name;HOJAS DE VIDA DE EQUIPOS;TrdSeries;name;HOJAS DE VIDA DE EQUIPOS;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE ASEO SEMANAL;TrdSeries;name;CONTROLES DE ASEO SEMANAL;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DE MANTENIMIENTO DE LA PISCINA;TrdSeries;name;CONTROLES DE MANTENIMIENTO DE LA PISCINA;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DEL SERVICIO DE ASEO Y MANTENIMIENTO;TrdSeries;name;EVALUACIONES DEL SERVICIO DE ASEO Y MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Series;name;REPORTES DE INCIDENCIAS Y DANNNOS EN AULAS Y ZONAS COMUNAS;TrdSeries;name;REPORTES DE INCIDENCIAS Y DANNNOS EN AULAS Y ZONAS COMUNAS;;Uno a Muchos Bidirecccional No.5
Series;name;SG-CORRESPONDENCIA;TrdSeries;name;SG-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;SG-CIRCULAR;TrdSeries;name;SG-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;MATRICES DE SERVICIOS COMPLEMENTARIOS;TrdSeries;name;MATRICES DE SERVICIOS COMPLEMENTARIOS;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES DE SERVICIOS DE FOTOCOPIADO E IMPRESIOOON;TrdSeries;name;SOLICITUDES DE SERVICIOS DE FOTOCOPIADO E IMPRESIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;SC-CORRESPONDENCIA;TrdSeries;name;SC-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;SC-CIRCULAR;TrdSeries;name;SC-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;ELABORACIOOON, MODIFICACIOOON O ELIMINACIOOON DE DOCUMENTOS DEL SGC;TrdSeries;name;ELABORACIOOON, MODIFICACIOOON O ELIMINACIOOON DE DOCUMENTOS DEL SGC;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS MAESTRO DE DOCUMENTOS;TrdSeries;name;LISTADOS MAESTRO DE DOCUMENTOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS MAESTRO DE REGISTROS;TrdSeries;name;LISTADOS MAESTRO DE REGISTROS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES DE AUDITORIIIA INTERNA;TrdSeries;name;PLANES DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE APERTURA Y CIERRE DE AUDITORIIIA INTERNA;TrdSeries;name;ACTAS DE APERTURA Y CIERRE DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Series;name;LISTAS DE CHEQUEO;TrdSeries;name;LISTAS DE CHEQUEO;;Uno a Muchos Bidirecccional No.5
Series;name;EVALUACIONES DE GESTIOOON DE LA AUDITORIIIA;TrdSeries;name;EVALUACIONES DE GESTIOOON DE LA AUDITORIIIA;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES DE AUDITORIIIA INTERNA;TrdSeries;name;INFORMES DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Series;name;CONTROLES DEL SERVICIO NO CONFORME;TrdSeries;name;CONTROLES DEL SERVICIO NO CONFORME;;Uno a Muchos Bidirecccional No.5
Series;name;IMPLEMENTACIONES DE ACCIONES CORRECTIVAS, PREVENTIVAS O DE MEJORA;TrdSeries;name;IMPLEMENTACIONES DE ACCIONES CORRECTIVAS, PREVENTIVAS O DE MEJORA;;Uno a Muchos Bidirecccional No.5
Series;name;QUEJAS, SUGERENCIAS Y FELICITACIONES;TrdSeries;name;QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Series;name;SEGUIMIENTOS Y CONTROLES DE QUEJAS, SUGERENCIAS Y FELICITACIONES;TrdSeries;name;SEGUIMIENTOS Y CONTROLES DE QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Series;name;COMPORTAMIENTOS DE LOS INDICADORES DE GESTIOOON;TrdSeries;name;COMPORTAMIENTOS DE LOS INDICADORES DE GESTIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;ENCUESTAS DE SATISFACCIOOON DE PADRES DE FAMILIA Y ESTUDIANTES;TrdSeries;name;ENCUESTAS DE SATISFACCIOOON DE PADRES DE FAMILIA Y ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Series;name;MATRICES DE POSIBLES SERVICIOS NO CONFORMES;TrdSeries;name;MATRICES DE POSIBLES SERVICIOS NO CONFORMES;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES DE RESULTADOS DE ENCUESTAS DE SATISFACCIOOON;TrdSeries;name;INFORMES DE RESULTADOS DE ENCUESTAS DE SATISFACCIOOON;;Uno a Muchos Bidirecccional No.5
Series;name;ACTAS DE REUNIONES DEL COMITEEE DE LA CALIDAD;TrdSeries;name;ACTAS DE REUNIONES DEL COMITEEE DE LA CALIDAD;;Uno a Muchos Bidirecccional No.5
Series;name;GQ-CORRESPONDENCIA;TrdSeries;name;GQ-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GQ-CIRCULAR;TrdSeries;name;GQ-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Series;name;RADICACIONES Y DISTRIBUCIOOON DE CORRESPONDENCIA RECIBIDA;TrdSeries;name;RADICACIONES Y DISTRIBUCIOOON DE CORRESPONDENCIA RECIBIDA;;Uno a Muchos Bidirecccional No.5
Series;name;RADICACIONES DE CORRESPONDENCIA ENVIADA;TrdSeries;name;RADICACIONES DE CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Series;name;ENTRADAS DE DOCUMENTOS AL ARCHIVO CENTRAL;TrdSeries;name;ENTRADAS DE DOCUMENTOS AL ARCHIVO CENTRAL;;Uno a Muchos Bidirecccional No.5
Series;name;DEPURACIONES DE ARCHIVO;TrdSeries;name;DEPURACIONES DE ARCHIVO;;Uno a Muchos Bidirecccional No.5
Series;name;GI-CORRESPONDENCIA;TrdSeries;name;GI-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Series;name;GI-CIRCULAR;TrdSeries;name;GI-CIRCULAR;;Uno a Muchos Bidirecccional No.5
