From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE FORMACIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;SOLICITUDES DE CAPACITACIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE BIENESTAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=N.A Y CENTRAL=100;TrdSeries;name;RETIROS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=N.A;TrdSeries;name;SOLICITUDES DE PERMISOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;SEGUIMIENTOS Y ASISTENCIA A CAPACITACIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=5;TrdSeries;name;NOMINAS MENSUALES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;TrdSeries;name;ACTAS DE DESCARGOS, CONCILIACIOOON O COMPROMISO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;EVALUACIONES DE LA ATENCIOOON A PADRES DE FAMILIA O ACUDIENTES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=PERMANENCIA DEL EMPLEADO Y CENTRAL=100;TrdSeries;name;PAZ Y SALVOS GENERALES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;EVALUACIONES DE DOCENTES (PREESCOLAR Y PRIMERO);;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=INDEFINIDO;TrdSeries;name;PROTOCOLIZACIONES DEL PERSONAL DOCENTE;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;ACTAS DE REUNIOOON DE COPASST;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;ACTAS DE COMITEEE DE CONVIVENCIA LABORAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=20;TrdSeries;name;DOCUMENTOS DEL SISTEMA DE GESTIOOON DE LA SEGURIDAD Y SALUD EN EL TRABAJO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE EMERGENCIAS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE MEJORAMIENTO ENCUESTA DE CLIMA ORGANIZACIONAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=100;TrdSeries;name;LIQUIDACIONES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GT-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GT-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=5 Y CENTRAL=N.A;TrdSeries;name;EJECUCIONES PRESUPUESTALES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;REQUISICIONES GF;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;CARTERAS ACTUALIZADAS DE LOS COLEGIOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;CONCILIACIONES  CUENTA DE MOROSOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;RESUMENES DE CARTERA MOROSA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANILLAS DIARIAS DE VENTAS EN CAFETERIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;INFORMES MENSUALES DE VENTAS EN CAFETERIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=10 Y CENTRAL=N.A;TrdSeries;name;COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=10 Y CENTRAL=N.A;TrdSeries;name;SOPORTES COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GF-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GF-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;SOLICITUDES Y ENTREGAS DE SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;COMPARATIVOS DE OFERTAS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;ORDENES DE COMPRA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;DEVOLUCIONES DE ARTIIICULOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;RELACIONES DE FACTURAS POR PAGAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;TrdSeries;name;INSCRIPCIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;TrdSeries;name;EVALUACIONES Y SELECCIOOON DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=PERMANENTE Y CENTRAL=N.A;TrdSeries;name;LISTADOS DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=2;TrdSeries;name;REEVALUACIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=2;TrdSeries;name;SOLICITUDES DE COMPRAS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=2;TrdSeries;name;KAAARDEX DE ALMACEEEN;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=5;TrdSeries;name;LISTADOS DE INVENTARIOS DE ACTIVOS Y RELACIOOON DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;EVALUACIONES DEL SERVICIO DE COMPRAS Y SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL PROVEEDOR Y CENTRAL=N.A;TrdSeries;name;REGISTROS DE SOPORTES DE INSCRIPCIOOON Y EVALUACIOOON DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GC-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GC-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE MANTENIMIENTOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANES DE CONTROL DE PLAGAS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;SOLICITUDES DE MANTENIMIENTOS CORRECTIVOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;PLANILLAS DE ACTIVIDADES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIDA UTIL DEL EQUIPO Y CENTRAL=2;TrdSeries;name;HOJAS DE VIDA DE EQUIPOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;CONTROLES DE ASEO SEMANAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;CONTROLES DE MANTENIMIENTO DE LA PISCINA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;EVALUACIONES DEL SERVICIO DE ASEO Y MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;REPORTES DE INCIDENCIAS Y DANNNOS EN AULAS Y ZONAS COMUNAS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;SG-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;SG-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;MATRICES DE SERVICIOS COMPLEMENTARIOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;SOLICITUDES DE SERVICIOS DE FOTOCOPIADO E IMPRESIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;SC-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;SC-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;TrdSeries;name;ELABORACIOOON, MODIFICACIOOON O ELIMINACIOOON DE DOCUMENTOS DEL SGC;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;TrdSeries;name;LISTADOS MAESTRO DE DOCUMENTOS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DEL LISTADO Y CENTRAL=N.A;TrdSeries;name;LISTADOS MAESTRO DE REGISTROS;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;PLANES DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=5;TrdSeries;name;ACTAS DE APERTURA Y CIERRE DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;LISTAS DE CHEQUEO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=5;TrdSeries;name;EVALUACIONES DE GESTIOOON DE LA AUDITORIIIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;INFORMES DE AUDITORIIIA INTERNA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=5;TrdSeries;name;CONTROLES DEL SERVICIO NO CONFORME;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=5 Y CENTRAL=N.A;TrdSeries;name;IMPLEMENTACIONES DE ACCIONES CORRECTIVAS, PREVENTIVAS O DE MEJORA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=N.A;TrdSeries;name;SEGUIMIENTOS Y CONTROLES DE QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=5 Y CENTRAL=N.A;TrdSeries;name;COMPORTAMIENTOS DE LOS INDICADORES DE GESTIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=1 Y CENTRAL=N.A;TrdSeries;name;ENCUESTAS DE SATISFACCIOOON DE PADRES DE FAMILIA Y ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=VIGENCIA DE LA MATRIZ Y CENTRAL=N.A;TrdSeries;name;MATRICES DE POSIBLES SERVICIOS NO CONFORMES;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;INFORMES DE RESULTADOS DE ENCUESTAS DE SATISFACCIOOON;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=5 Y CENTRAL=N.A;TrdSeries;name;ACTAS DE REUNIONES DEL COMITEEE DE LA CALIDAD;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GQ-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GQ-CIRCULAR;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;TrdSeries;name;RADICACIONES Y DISTRIBUCIOOON DE CORRESPONDENCIA RECIBIDA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;TrdSeries;name;RADICACIONES DE CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=ANO ACTUAL Y CENTRAL=2;TrdSeries;name;ENTRADAS DE DOCUMENTOS AL ARCHIVO CENTRAL;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=ANO ACTUAL Y CENTRAL=5;TrdSeries;name;DEPURACIONES DE ARCHIVO;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GI-CORRESPONDENCIA;;Uno a Muchos Bidirecccional No.5
Trd;name;GESTION=2 Y CENTRAL=5;TrdSeries;name;GI-CIRCULAR;;Uno a Muchos Bidirecccional No.5
