From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
Series;name;GUÍAS;Series;name;GUÍAS DE AUTOEVALUACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;GUÍAS;Series;name;GUÍAS PARA LA ENTREGA DE UNA OBRA LASALLISTA;;Uno a Muchos Bidirecccional No.5
Series;name;HISTORIAS;Series;name;HISTORIAS Y SEGUIMIENTOS PSICOLOGÍA;;Uno a Muchos Bidirecccional No.5
Series;name;HOJAS;Series;name;HOJAS DE MATRÍCULA;;Uno a Muchos Bidirecccional No.5
Series;name;HOJAS;Series;name;HOJAS DE VIDA DE EQUIPOS;;Uno a Muchos Bidirecccional No.5
Series;name;HOJAS;Series;name;HOJAS DE VIDA INSTITUCIONAL;;Uno a Muchos Bidirecccional No.5
Series;name;HORARIOS;Series;name;HORARIOS DE CLASES;;Uno a Muchos Bidirecccional No.5
Series;name;IMPLEMENTACIONES;Series;name;IMPLEMENTACIONES DE ACCIONES CORRECTIVAS, PREVENTIVAS O DE MEJORA;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES DE  GESTIÓN O DESEMPEÑO DEL PROCESO;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES DE AUDITORÍA INTERNA;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES DE RESULTADO DE REVISIÓN POR LA DIRECCIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES DE RESULTADOS DE ENCUESTAS DE SATISFACCIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES PERIÓDICOS DE PSICOLOGÍA A COORDINACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;INFORMES;Series;name;INFORMES VISITA HERMANO PROVINCIAL;;Uno a Muchos Bidirecccional No.5
Series;name;INGRESOS;Series;name;INGRESOS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;INSCRIPCIONES;Series;name;INSCRIPCIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;KÁRDEX;Series;name;KÁRDEX DE ALMACÉN;;Uno a Muchos Bidirecccional No.5
Series;name;LIBROS;Series;name;LIBROS DE ACTAS DE GRADO;;Uno a Muchos Bidirecccional No.5
Series;name;LIBROS;Series;name;LIBROS DE CALIFICACIONES FINAL;;Uno a Muchos Bidirecccional No.5
Series;name;LIQUIDACIONES;Series;name;LIQUIDACIONES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS DE ASPIRANTES ADMITIDOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS DE ASPIRANTES INSCRITOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS DE ESTUDIANTES MATRICULADOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS DE INVENTARIO DE ACTIVOS Y RELACIÓN DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS MAESTRO DE DOCUMENTOS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTADOS MAESTRO DE REGISTROS;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTAS DE CHEQUEO;;Uno a Muchos Bidirecccional No.5
Series;name;LISTADOS;Series;name;LISTAS DE CHEQUEO PARA RECEPCIÓN DE DOCUMENTOS PARA LA MATRICULA;;Uno a Muchos Bidirecccional No.5
Series;name;MATRICES;Series;name;MATRICES DE INDICADORES DEL SISTEMA DE GESTIÓN DE LA CALIDAD;;Uno a Muchos Bidirecccional No.5
Series;name;MATRICES;Series;name;MATRICES DE POSIBLES SERVICIOS NO CONFORMES;;Uno a Muchos Bidirecccional No.5
Series;name;MATRICES;Series;name;MATRICES DE SERVICIOS COMPLEMENTARIOS;;Uno a Muchos Bidirecccional No.5
Series;name;NOMINAS;Series;name;NOMINAS MENSUALES;;Uno a Muchos Bidirecccional No.5
Series;name;OBSERVADORES;Series;name;OBSERVADORES DEL ESTUDIANTE;;Uno a Muchos Bidirecccional No.5
Series;name;ORDENES;Series;name;ORDENES DE COMPRA;;Uno a Muchos Bidirecccional No.5
Series;name;PAZ Y SALVO;Series;name;PAZ Y SALVOS ESTUDIANTES;;Uno a Muchos Bidirecccional No.5
Series;name;PAZ Y SALVO;Series;name;PAZ Y SALVOS GENERALES;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES CONTROL DE PLAGAS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE ÁREA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE ASIGNATURA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE AUDITORÍA INTERNA;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE BIENESTAR;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE CURSO;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE EMERGENCIAS;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE FORMACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES DE MEJORAMIENTO ENCUESTA DE CLIMA ORGANIZACIONAL.;;Uno a Muchos Bidirecccional No.5
Series;name;PLANES;Series;name;PLANES OPERATIVO ANUAL;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS;Series;name;PLANILLAS DE ACTIVIDADES DE MANTENIMIENTO;;Uno a Muchos Bidirecccional No.5
Series;name;PLANILLAS;Series;name;PLANILLAS DIARIAS DE VENTAS EN CAFETERÍA;;Uno a Muchos Bidirecccional No.5
Series;name;PROGRAMAS;Series;name;PROGRAMAS DE AUDITORIA;;Uno a Muchos Bidirecccional No.5
Series;name;PROTOCOLIZACIONES;Series;name;PROTOCOLIZACIONES DEL PERSONAL DOCENTE;;Uno a Muchos Bidirecccional No.5
Series;name;PROYECTOS;Series;name;PROYECTOS DE AULA PRE-ESCOLAR;;Uno a Muchos Bidirecccional No.5
Series;name;PROYECTOS;Series;name;PROYECTOS PEDAGÓGICO;;Uno a Muchos Bidirecccional No.5
Series;name;QUEJAS;Series;name;QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Series;name;RADICACIONES;Series;name;RADICACIONES DE CORRESPONDENCIA ENVIADA ENVIADA;;Uno a Muchos Bidirecccional No.5
Series;name;RADICACIONES;Series;name;RADICACIONES Y DISTRIBUCIÓN DE CORRESPONDENCIA ENVIADA RECIBIDA;;Uno a Muchos Bidirecccional No.5
Series;name;REEVALUACIONES;Series;name;REEVALUACIONES DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS DE INDUCCIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS DE NORMALIZACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS DE NOVEDADES;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS DE RESULTADOS DE ADMISIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS DE VALIDACIÓN DE LA PRESTACIÓN DEL SERVICIO EDUCATIVO;;Uno a Muchos Bidirecccional No.5
Series;name;REGISTROS;Series;name;REGISTROS SOPORTES DE INSCRIPCIÓN Y EVALUACIÓN DE PROVEEDORES;;Uno a Muchos Bidirecccional No.5
Series;name;RELACIONES;Series;name;RELACIONES DE FACTURAS POR PAGAR;;Uno a Muchos Bidirecccional No.5
Series;name;REMISIONES;Series;name;REMISIONES DE ESTUDIANTES A ORIENTACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;REPORTES;Series;name;REPORTES DE  DAÑOS;;Uno a Muchos Bidirecccional No.5
Series;name;RESOLUCIONES;Series;name;RESOLUCIONES DE RECTORÍA;;Uno a Muchos Bidirecccional No.5
Series;name;RESUMENES;Series;name;RESUMENES DE CARTERA MOROSA;;Uno a Muchos Bidirecccional No.5
Series;name;RETIROS;Series;name;RETIROS DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;CIRCULARES;Series;name;SC - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Series;name;CORRESPONDENCIA;Series;name;SC - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Series;name;SEGUIMIENTOS;Series;name;SEGUIMIENTOS Y ASISTENCIA A CAPACITACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;SEGUIMIENTOS;Series;name;SEGUIMIENTOS Y CONTROL DE QUEJAS, SUGERENCIAS Y FELICITACIONES;;Uno a Muchos Bidirecccional No.5
Series;name;CIRCULARES;Series;name;SG - CIRCULARES;;Uno a Muchos Bidirecccional No.5
Series;name;CORRESPONDENCIA;Series;name;SG - CORRESPONDENCIA ENVIADA;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DE CAPACITACIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DE COMPRAS;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DE MANTENIMIENTO CORRECTIVO;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DE PERMISOS;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DE PERSONAL;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES DEL SERVICIO DE FOTOCOPIADO E IMPRESIÓN;;Uno a Muchos Bidirecccional No.5
Series;name;SOLICITUDES;Series;name;SOLICITUDES Y ENTREGAS DE SUMINISTROS;;Uno a Muchos Bidirecccional No.5
Series;name;SOPORTES;Series;name;SOPORTES COMPROBANTES DE EGRESO;;Uno a Muchos Bidirecccional No.5
